Gene_acc,Gene_id,WT1,WT2,WT3,Plus1,Plus2,Plus3,Desc
3248,Tb927.6.2150,276480.0,312810.0,292320.0,315460.0,317170.0,322400.0,"cell division cycle protein 16 homolog, putative"
3249,Tb927.11.5220,325690.0,374810.0,347480.0,356210.0,345870.0,362210.0,"chaperone protein DnaJ, putative"
3250,Tb927.10.11390,1496600.0,1681700.0,1571700.0,1551700.0,1593400.0,1592300.0,"60S ribosomal protein L6, putative"
3251,Tb927.11.7860,221960.0,250270.0,233660.0,257970.0,254400.0,256580.0,DNA replication licensing factor MCM2
3252,Tb927.11.4610,1391200.0,1593700.0,1446400.0,1774100.0,1732300.0,1730900.0,protein kinase A regulatory subunit
3253,Tb927.10.11360,142520.0,169870.0,152760.0,159090.0,156580.0,155600.0,"protein phosphatase 2A regulatory subunit, putative"
3254,Tb927.9.9520,273890.0,298900.0,282890.0,325130.0,327190.0,323520.0,"zinc finger protein family member, putative"
3255,Tb927.5.2890,855350.0,972030.0,901820.0,880750.0,876070.0,883140.0,"AAA domain (dynein-related subfamily)/von Willebrand factor type A domain containing protein, putative"
3256,Tb927.8.700,28065.0,33716.0,31277.0,32438.0,29372.0,30515.0,DNA repair and recombination helicase protein PIF7
3257,Tb927.11.15050,64030.0,72992.0,72400.0,71166.0,69439.0,72178.0,"Cation efflux family, putative"
3258,Tb927.4.1490,4131.1,5301.0,3803.7,4740.1,4588.6,4347.9,"hypothetical protein, conserved"
3259,Tb927.11.320,88314.0,99007.0,93487.0,98192.0,97369.0,95201.0,"dynein light chain 1, putative"
3260,Tb927.4.1950,192330.0,209840.0,193350.0,205110.0,213730.0,203040.0,NADPH-dependent diflavin oxidoreductase 1
3261,Tb927.10.13160,76893.0,83397.0,83136.0,85648.0,90291.0,85731.0,gpi mannosyltransferase 2
3262,Tb927.10.4170,523020.0,590550.0,545830.0,556250.0,571440.0,570990.0,"hypothetical protein, conserved"
3263,Tb927.10.9140,75903.0,89532.0,86614.0,72574.0,76384.0,74103.0,"FAD dependent oxidoreductase, putative"
3264,Tb927.3.3520,64362.0,71249.0,74982.0,108630.0,105150.0,100780.0,Present in the outer mitochondrial membrane proteome 25
3265,Tb927.10.3340,222830.0,262310.0,231530.0,272560.0,270060.0,274650.0,"CMGC/MAPK protein kinase, putative"
3266,Tb927.11.910,321130.0,389800.0,336040.0,317820.0,331510.0,334030.0,"hypothetical protein, conserved"
3267,Tb927.7.5490,178030.0,215490.0,190810.0,252840.0,251390.0,251720.0,protein arginine n-methyltransferase 7
3268,Tb927.10.6580,270860.0,305470.0,281680.0,287240.0,294780.0,293760.0,hypothetical protein
3269,Tb927.9.11900,92158.0,105620.0,92553.0,95319.0,97345.0,94306.0,acyl transferase-like protein
3270,Tb927.11.13830,150400.0,170340.0,158100.0,199900.0,194600.0,192280.0,"DnaJ domain containing protein, putative"
3271,Tb927.6.1170,61354.0,67508.0,62394.0,81648.0,80964.0,76070.0,"Aph-1 protein, putative"
3272,Tb927.7.7160,169490.0,195720.0,188660.0,199410.0,202730.0,196560.0,"kinetoplastid-specific dual specificity phosphatase, putative"
3273,Tb927.3.1460,30506.0,36480.0,35308.0,45568.0,44726.0,41762.0,hypothetical protein
3274,Tb927.8.1940,170750.0,191900.0,181790.0,214290.0,230110.0,222920.0,"endosomal integral membrane protein, putative"
3275,Tb927.10.13120,85104.0,100970.0,94232.0,109060.0,111830.0,110600.0,mitochondrial carrier protein
3276,Tb927.8.4880,378510.0,431900.0,394100.0,397200.0,395910.0,420080.0,DNA polymerase alpha catalytic subunit
3277,Tb927.1.610,90621.0,112110.0,97301.0,96647.0,95708.0,95253.0,"hypothetical protein, conserved"
3278,Tb927.9.9580,409800.0,454720.0,418060.0,393210.0,381650.0,378770.0,"tubulin tyrosine ligase protein, putative"
3279,Tb927.9.12510,1090200.0,1233500.0,1149200.0,1178600.0,1177900.0,1167700.0,"ATP-dependent DEAD/H RNA helicase, putative"
3280,Tb927.8.6730,277990.0,319320.0,295840.0,462720.0,464330.0,442640.0,Enriched in surface-labeled proteome protein 24
3281,Tb927.11.2580,170350.0,192710.0,182920.0,201780.0,207170.0,205300.0,Present in the outer mitochondrial membrane proteome 11
3282,Tb927.10.9160,148970.0,170550.0,155680.0,173960.0,172650.0,169640.0,"Cyclin 12, L-type"
3283,Tb927.11.16560,25979.0,29227.0,30177.0,29079.0,26684.0,28464.0,Nucleotide sugar transporter 2
3284,Tb927.8.6300,83460.0,96698.0,99791.0,110780.0,113340.0,110050.0,"hypothetical protein, conserved"
3285,Tb927.11.7560,1541400.0,1758600.0,1589300.0,1661700.0,1625000.0,1618800.0,Component of motile flagella 15
3286,Tb927.8.1360,672540.0,775980.0,727500.0,726170.0,719670.0,718060.0,"Dynein heavy chain, N-terminal region 2, putative"
3287,Tb927.8.6260,174420.0,198230.0,186900.0,185980.0,186840.0,187690.0,"hypothetical protein, conserved"
3288,Tb927.9.10440,251560.0,287690.0,262590.0,271430.0,266270.0,266870.0,"DNA polymerase epsilon catalytic subunit, putative"
3289,Tb927.8.6790,244190.0,285170.0,263060.0,251180.0,264120.0,261070.0,"hypothetical protein, conserved"
3290,Tb927.11.850,126540.0,143490.0,128000.0,169070.0,157380.0,160890.0,"Atypical serine/threonine protein kinase BUD32, putative"
3291,Tb927.11.3880,176820.0,208340.0,192680.0,238200.0,233840.0,239140.0,"actin, putative"
3292,Tb927.8.7790,172670.0,186120.0,176670.0,194650.0,190100.0,192990.0,"zinc finger domain, LSD1 subclass, putative"
3293,Tb927.8.580,108400.0,122710.0,112210.0,124540.0,125660.0,118100.0,MICOS complex subunit 40
3294,Tb927.11.2270,612880.0,713710.0,648180.0,708620.0,722290.0,710360.0,"inner dynein arm I1 intermediate chain, axonemal"
3295,Tb927.3.3670,297910.0,342200.0,327930.0,391800.0,392670.0,401680.0,Triple RNA binding domain protein 3
3296,Tb927.11.7540,12735.0,14638.0,14378.0,19903.0,19799.0,17541.0,"electron-transfer-flavoprotein, alpha polypeptide, putative"
3297,Tb927.3.2350,136400.0,160900.0,144010.0,168790.0,161290.0,163480.0,"hypothetical protein, conserved"
3298,Tb927.6.3690,172700.0,201400.0,176290.0,186820.0,190060.0,185000.0,"pre-mRNA cleavage complex II Clp1-like, conserved"
3299,Tb927.11.3060,90067.0,95537.0,85532.0,119180.0,111680.0,114350.0,"Phosphate transport (Pho88), putative"
3300,Tb927.10.1100,710350.0,804370.0,735780.0,842420.0,825500.0,840520.0,"60S ribosomal protein L9, putative"
3301,Tb927.10.13310,249580.0,278040.0,258830.0,322850.0,322080.0,315180.0,"DNA-directed RNA polymerase I subunit RPB5z, putative"
3302,Tb927.10.12690,74102.0,87722.0,82847.0,80184.0,77339.0,78324.0,"hypothetical protein, conserved"
3303,Tb927.8.3050,83038.0,91346.0,85906.0,96458.0,100600.0,102190.0,"Chitobiase/beta-hexosaminidase C-terminal domain containing protein, putative"
3304,Tb927.8.4290,281190.0,327400.0,298660.0,389700.0,377390.0,373750.0,"Ribosome biogenesis protein Nop16, putative"
3305,Tb927.11.610,320140.0,371490.0,339160.0,398920.0,392230.0,395390.0,"hypothetical protein, conserved"
3306,Tb927.2.4720,93569.0,105650.0,93716.0,118590.0,123320.0,115660.0,"dolichyl-P-Man:GDP-Man7GlcNAc2-PP-dolichyl alpha-1,6-mannosyltransferase, putative"
3307,Tb927.11.7210,209740.0,258450.0,218410.0,241370.0,244340.0,246180.0,"eukaryotic translation initiation factor 2-alpha kinase 1, putative"
3308,Tb927.9.13140,16847.0,18500.0,18152.0,20871.0,21097.0,20019.0,"hypothetical protein, conserved"
3309,Tb927.10.11380,134720.0,155040.0,148020.0,157430.0,154520.0,156270.0,"hypothetical protein, conserved"
3310,Tb927.7.2170,996720.0,1135300.0,1050700.0,1216800.0,1202300.0,1213300.0,Nucleolar protein 168
3311,Tb927.7.1340,563320.0,675140.0,569870.0,897870.0,841120.0,861060.0,"10 kDa heat shock protein, putative"
3312,Tb927.4.2230,276440.0,313610.0,282460.0,375700.0,372460.0,374950.0,"dolichyl-P-Man:GDP-Man1GlcNAc2-PP-dolichyl alpha-1,3-mannosyltransferase, putative"
3313,Tb927.9.6530,706080.0,782930.0,716600.0,842000.0,818060.0,820920.0,hypothetical protein
3314,Tb927.11.10110,150610.0,166210.0,164330.0,185260.0,190170.0,190250.0,"actin-like protein, putative"
3315,Tb927.10.510,192900.0,219890.0,196350.0,217430.0,207920.0,210590.0,Present in the outer mitochondrial membrane proteome 19
3316,Tb927.1.2980,204120.0,226550.0,221240.0,235800.0,236320.0,240740.0,"hypothetical protein, conserved"
3317,Tb927.6.4610,621890.0,682060.0,651680.0,685520.0,680120.0,676640.0,"Ankyrin repeats (3 copies), putative"
3318,Tb927.9.15460,1303500.0,1481400.0,1352400.0,1642300.0,1633000.0,1622400.0,"calcium motive p-type ATPase, putative"
3319,Tb927.5.2660,335370.0,361860.0,360980.0,390390.0,405180.0,392960.0,"NUC130/3NT domain/SDA1, putative"
3320,Tb927.10.1400,416060.0,468810.0,423270.0,468860.0,454420.0,464040.0,hypoxanthine-guanine phosphoribosyltransferase
3321,Tb927.10.8600,288250.0,327760.0,299220.0,316120.0,312990.0,318760.0,"Vps54-like protein, putative"
3322,Tb927.10.3110,101610.0,118820.0,106350.0,104660.0,102880.0,103950.0,"DNA primase large subunit, putative"
3323,Tb927.4.3190,68817.0,73557.0,62598.0,87404.0,80482.0,81588.0,"ubiquitin-conjugating enzyme E2, putative"
3324,Tb927.11.800,154880.0,176750.0,160800.0,236840.0,227290.0,215940.0,"prefoldin subunit, putative"
3325,Tb927.9.4310,35657.0,42720.0,39777.0,51992.0,50846.0,53044.0,"tricarboxylate carrier, putative"
3326,Tb927.8.5890,72316.0,86142.0,82149.0,74660.0,73685.0,74956.0,histone chaperone ASF1B
3327,Tb927.10.2260,299950.0,345230.0,314600.0,336740.0,334600.0,338540.0,"Ubiquitin family, putative"
3328,Tb927.11.9080,540750.0,611930.0,577280.0,647270.0,649690.0,648420.0,Nucleolar protein 136
3329,Tb927.7.1880,17292.0,20609.0,20850.0,20222.0,22009.0,19659.0,"zinc finger protein, putative"
3330,Tb927.11.11200,80633.0,96975.0,82134.0,94837.0,93687.0,95455.0,"oligomeric golgi complex component 8, putative"
3331,Tb927.8.6200,634900.0,720070.0,669720.0,689860.0,673430.0,681250.0,"tubulin folding cofactor D, putative"
3332,Tb927.9.7250,156150.0,194330.0,155320.0,195690.0,184210.0,186770.0,"hypothetical protein, conserved"
3333,Tb927.7.6320,163710.0,185780.0,174300.0,157540.0,163540.0,166610.0,"BTB/POZ domain/Regulator of chromosome condensation (RCC1) repeat, putative"
3334,Tb927.3.2330,197530.0,221030.0,207970.0,219880.0,222340.0,230410.0,kinetoplastid kinetochore protein 17
3335,Tb927.11.12230,807710.0,927890.0,849960.0,968180.0,945230.0,943130.0,ATP-dependent protease ATPase subunit HslU2
3336,Tb927.3.2780,113980.0,123580.0,118500.0,138370.0,144880.0,144180.0,"hypothetical protein, conserved"
3337,Tb927.10.15000,833420.0,920110.0,860660.0,1062900.0,1059600.0,1017400.0,"hypothetical protein, conserved"
3338,Tb927.10.6010,791990.0,913540.0,822970.0,883420.0,855570.0,854540.0,"Cohesin subunit SCC3, putative"
3339,Tb927.7.3440,613200.0,727750.0,647320.0,735600.0,700390.0,728820.0,I/6 autoantigen
3340,Tb927.7.3290,61982.0,73197.0,65674.0,100360.0,93461.0,93461.0,"WD domain, G-beta repeat, putative"
3341,Tb927.7.6640,528970.0,625680.0,563380.0,715280.0,712360.0,709640.0,"hypothetical protein, conserved"
3342,Tb927.10.11580,305050.0,343270.0,316980.0,326090.0,328430.0,329460.0,predicted WD40 repeat protein
3343,Tb927.3.2270,78923.0,93616.0,85991.0,108160.0,104130.0,105560.0,"hypothetical protein, conserved"
3344,Tb927.10.7670,135330.0,155510.0,140590.0,172190.0,169670.0,174490.0,"Protein of unknown function (DUF2962), putative"
3345,Tb927.10.10410,162600.0,183930.0,176280.0,167540.0,177430.0,182220.0,"DNA replication licensing factor MCM8, putative"
3346,Tb927.10.7710,173200.0,189520.0,180120.0,223300.0,216270.0,212690.0,"40S ribosomal protein S8, putative"
3347,Tb927.8.3850,119590.0,133510.0,126230.0,124770.0,126140.0,122210.0,"PSP1 C-terminal conserved region, putative"
3348,Tb927.6.2090,520660.0,586160.0,554900.0,591740.0,577290.0,588630.0,"pdz domain containing protein, putative"
3349,Tb927.9.14260,131230.0,150200.0,140760.0,144540.0,144020.0,145740.0,"hypothetical protein, conserved"
3350,Tb927.9.15330,464350.0,535370.0,488080.0,596180.0,583810.0,586440.0,"U3 small nucleolar RNA-associated protein 6, putative"
3351,Tb927.1.990,304580.0,350660.0,324790.0,407470.0,404480.0,403050.0,Enkuring domain-containig protein
3352,Tb927.3.3390,495450.0,560260.0,520720.0,550330.0,529290.0,525660.0,"kinesin, putative"
3353,Tb927.10.2180,75155.0,83752.0,77348.0,79693.0,83348.0,75889.0,"Rtr1/RPAP2 family, putative"
3354,Tb927.11.9520,122080.0,144570.0,135360.0,130520.0,144260.0,132260.0,"DNA topoisomerase III, putative"
3355,Tb927.8.1980,463040.0,529900.0,491770.0,649380.0,635770.0,621470.0,Beta propeller protein 1
3356,Tb927.7.2110,232560.0,250420.0,243520.0,248410.0,244100.0,246340.0,kinetoplastid kinetochore protein 11
3357,Tb927.11.11670,49053.0,57852.0,52608.0,69906.0,68063.0,72163.0,"dolichyl-lipid chaperone, putative"
3358,Tb927.11.12360,100850.0,106720.0,106780.0,118990.0,130260.0,123690.0,"ankyrin repeat protein, putative"
3359,Tb927.3.3580,1297300.0,1454300.0,1330100.0,1882900.0,1826100.0,1836700.0,"heat shock protein 90, putative"
3360,Tb927.6.4500,322200.0,367030.0,345150.0,397320.0,389540.0,387510.0,"conserved repeat domain containing protein, putative"
3361,Tb927.4.2430,177140.0,206350.0,192120.0,210940.0,210500.0,207540.0,"Endonuclease/Exonuclease/phosphatase family, putative"
3362,Tb927.10.14230,131210.0,148410.0,137860.0,119750.0,125490.0,121120.0,"hypothetical protein, conserved"
3363,Tb927.7.1430,509690.0,575760.0,510590.0,517330.0,525070.0,514490.0,"leucine-rich repeat protein (LRRP), putative"
3364,Tb927.3.640,182970.0,204130.0,194720.0,220240.0,218800.0,216340.0,"hypothetical protein, conserved"
3365,Tb927.5.2240,174230.0,200530.0,186500.0,229700.0,235040.0,232780.0,"hypothetical protein, conserved"
3366,Tb927.8.1680,228870.0,257080.0,236340.0,253020.0,252690.0,248730.0,kinetoplastid kinetochore protein 12
3367,Tb927.4.4450,1073100.0,1218500.0,1120700.0,1596100.0,1554300.0,1540300.0,adenylyl cyclase
3368,Tb927.5.3610,462880.0,538430.0,489650.0,540100.0,501880.0,525480.0,"adaptor complex protein (AP) 3 delta subunit 1, putative"
3369,Tb927.6.2500,1823.1,2588.9,1818.3,2745.1,2054.2,2163.2,"RF-1 domain containing protein, putative"
3370,Tb927.9.8260,66168.0,70497.0,69211.0,80257.0,84652.0,82480.0,rhomboid-like protein
3371,Tb927.2.340,1187900.0,1320100.0,1203200.0,1305700.0,1286600.0,1277000.0,"retrotransposon hot spot protein 4 (RHS4), putative"
3372,Tb927.3.3150,224520.0,246360.0,239800.0,286280.0,286780.0,284310.0,"hypothetical protein, conserved"
3373,Tb927.11.16000,44630.0,52239.0,48598.0,52998.0,50743.0,51443.0,"exonuclease, putative"
3374,Tb927.8.2950,53783.0,67930.0,66263.0,72229.0,71604.0,71391.0,"hypothetical protein, conserved"
3375,Tb927.10.10140,482300.0,549410.0,515340.0,603260.0,606860.0,595040.0,"paraflagellar rod component, putative"
3376,Tb05.5K5.210,421010.0,486310.0,443160.0,478350.0,471760.0,470290.0,hypothetical protein
3377,Tb927.10.1890,690980.0,758490.0,708290.0,745300.0,738750.0,742620.0,"cysteine peptidase, Clan CA, family C2, putative"
3378,Tb927.9.1520,69000.0,83148.0,76559.0,162840.0,166160.0,163220.0,"hypothetical protein, conserved"
3379,Tb927.7.5270,38122.0,47004.0,39294.0,52241.0,54464.0,50889.0,"hypothetical protein, conserved"
3380,Tb927.10.14030,635780.0,718440.0,648600.0,805320.0,788830.0,782990.0,"hypothetical protein, conserved"
3381,Tb927.8.840,208740.0,236390.0,217960.0,241540.0,235590.0,236850.0,"hypothetical protein, conserved"
3382,Tb927.7.1870,141650.0,165080.0,145460.0,178670.0,177790.0,179300.0,"hypothetical protein, conserved"
3383,Tb927.7.3570,265860.0,305940.0,275150.0,333800.0,327040.0,332520.0,"hypothetical protein, conserved"
3384,Tb927.10.7240,48878.0,52993.0,53789.0,60355.0,57617.0,59597.0,kinetoplastid kinetochore protein 14
3385,Tb927.11.14260,50229.0,58019.0,51983.0,59972.0,60999.0,58220.0,"atypical dual specificity phosphatase, putative"
3386,Tb927.3.1020,197930.0,233300.0,226370.0,223920.0,220980.0,210000.0,Flagellum attachment zone protein 13
3387,Tb927.6.3990,107510.0,124860.0,105190.0,89829.0,94854.0,98156.0,"hypothetical protein, conserved"
3388,Tb927.7.6840,30423.0,31633.0,31580.0,28294.0,29034.0,29373.0,"Centrosomal spindle body, CEP44, putative"
3389,Tb927.11.7380,2251700.0,2547200.0,2330900.0,2860900.0,2828800.0,2827500.0,"glycerol-3-phosphate dehydrogenase (FAD-dependent), mitochondrial"
3390,Tb927.11.2230,711250.0,790720.0,727500.0,427470.0,416910.0,420880.0,"carnitine O-acetyltransferase, putative"
3391,Tb927.11.1970,68122.0,75447.0,71853.0,79491.0,80065.0,76983.0,"hypothetical protein, conserved"
3392,Tb927.10.3700,165490.0,187760.0,175700.0,129840.0,133580.0,133120.0,"AMP-activated protein kinase, gamma regulatory subunit"
3393,Tb927.7.4360,32938.0,37280.0,37018.0,41059.0,41434.0,42074.0,"hypothetical protein, conserved"
3394,Tb927.5.2730,33853.0,40242.0,38059.0,43565.0,41315.0,44389.0,"hypothetical protein, conserved"
3395,Tb927.9.10880,30313.0,34271.0,31810.0,39289.0,41048.0,38249.0,"hypothetical protein, conserved"
3396,Tb927.11.400,16956.0,17009.0,18066.0,17445.0,17375.0,17625.0,"Protein of unknown function (DUF1308), putative"
3397,Tb927.5.970,109150.0,124710.0,116170.0,135360.0,138780.0,140660.0,"class I transcription factor A, subunit 6"
3398,Tb927.8.7700,34555.0,40998.0,40314.0,42310.0,42957.0,42505.0,"amino acid transporter, putative"
3399,Tb927.6.1190,116830.0,130590.0,119940.0,119910.0,125420.0,118290.0,"Plus-3 domain/Zinc finger, C3HC4 type (RING finger), putative"
3400,Tb927.7.6390,35494.0,60635.0,39887.0,35706.0,37469.0,39272.0,SUMO-interacting motif-containing protein
3401,Tb927.10.8880,236980.0,259490.0,249500.0,242880.0,243730.0,241510.0,RNA interference factor 4
3402,Tb927.10.7570,865560.0,939940.0,880990.0,859360.0,838150.0,824030.0,"dihydrolipoamide acetyltransferase E2 subunit, putative"
3403,Tb927.6.4520,515300.0,587020.0,516100.0,570060.0,545750.0,538170.0,"Tumour suppressor, Mitostatin, putative"
3404,Tb927.11.12380,118250.0,132280.0,125350.0,147150.0,146840.0,141710.0,"hypothetical protein, conserved"
3405,Tb927.10.3790,948000.0,980800.0,905630.0,975900.0,977610.0,984370.0,"hypothetical protein, conserved"
3406,Tb927.8.1945,70654.0,83155.0,76682.0,75545.0,75411.0,78068.0,hypothetical protein
3407,Tb927.8.6470,109440.0,126520.0,123380.0,112920.0,112710.0,114620.0,"SET domain containing protein, putative"
3408,Tb927.4.5030,166540.0,201370.0,184810.0,211980.0,206440.0,206830.0,protein phosphatase 1
3409,Tb927.10.6330,281210.0,312610.0,298710.0,321860.0,322790.0,313450.0,kinetoplastid kinetochore protein 1
3410,Tb927.10.1420,541190.0,624040.0,555930.0,588840.0,577950.0,600700.0,"metallo-peptidase, Clan MG, Family M24"
3411,Tb927.11.1720,97141.0,108150.0,99697.0,111580.0,112400.0,111580.0,"hypothetical protein, conserved"
3412,Tb927.11.1380,954590.0,1103700.0,1003800.0,1046200.0,1035200.0,1023500.0,"Right handed beta helix region/Periplasmic copper-binding protein (NosD), putative"
3413,Tb927.7.4400,58627.0,61686.0,60052.0,57941.0,57430.0,58449.0,inositol hexakisphosphate kinase
3414,Tb927.10.12660,540280.0,640120.0,550980.0,565260.0,539930.0,569540.0,pumilio/PUF RNA binding protein 2
3415,Tb927.11.4420,410120.0,466200.0,433100.0,500240.0,483650.0,492510.0,"hypothetical protein, conserved"
3416,Tb927.1.720,187130.0,218300.0,198200.0,237230.0,218820.0,227730.0,phosphoglycerate kinase
3417,Tb927.11.10840,194240.0,212530.0,210650.0,244710.0,252090.0,240370.0,"hypothetical protein, conserved"
3418,Tb927.11.6220,11721.0,11569.0,12116.0,12852.0,12383.0,13155.0,Palmitoyl acyltransferase 7
3419,Tb927.8.5180,30336.0,36163.0,33945.0,38125.0,38838.0,36231.0,U6 snRNA-associated sm-like protein Lsm2
3420,Tb927.10.1150,153290.0,184370.0,172730.0,194770.0,198230.0,199210.0,"hypothetical protein, conserved"
3421,Tb927.7.6750,96353.0,108480.0,101030.0,108480.0,108630.0,112360.0,"hypothetical protein, conserved"
3422,Tb927.9.13520,394430.0,440420.0,414610.0,507970.0,504630.0,510140.0,Importin 1
3423,Tb927.10.15360,655020.0,728990.0,698550.0,854350.0,842740.0,840750.0,"hypothetical protein, conserved"
3424,Tb927.9.15850,53036.0,62595.0,62457.0,61461.0,58677.0,55300.0,hypothetical protein
3425,Tb927.7.5480,1169700.0,1458600.0,1325500.0,1345300.0,1349000.0,1370000.0,dihydrofolate reductase-thymidylate synthase
